Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday,Month,Season
2023-04-09,Allergy Relief,1851,Toronto,13.5,77.7,100.0,142.0,74.42316661937149,4062.33,Not a Holiday,April,Spring
2023-04-09,Allergy Relief,1874,Vancouver,13.172617860308186,70.6,101.0,146.0,87.4,3747.98,Not a Holiday,April,Spring
2023-04-09,Allergy Relief,1645,Montreal,10.3,78.5,107.0,136.0,78.8,3709.57,Not a Holiday,April,Spring
2023-04-09,Allergy Relief,1494,Calgary,9.8,63.2,98.0,149.0,89.0,3713.13,Not a Holiday,April,Spring
2023-04-09,Pain Relief,668,Toronto,12.1,74.8,109.0,171.0,77.8,872.44,Not a Holiday,April,Spring
2023-04-09,Pain Relief,534,Vancouver,14.4,63.3,112.0,82.75498852015218,48.6,500.0,Not a Holiday,April,Spring
2023-04-09,Pain Relief,610,Montreal,14.0,63.2,98.0,150.0,83.7,881.75,Not a Holiday,April,Spring
2023-04-09,Pain Relief,677,Calgary,8.4,71.4,103.0,158.0,80.4,1117.39,Not a Holiday,April,Spring
2023-04-09,Cough Suppressant,386,Toronto,14.4,66.5,80.0,155.0,56.3,943.72,Not a Holiday,April,Spring
2023-04-09,Cough Suppressant,336,Vancouver,11.2,68.5,111.0,160.0,56.6,500.0,Not a Holiday,April,Spring
2023-04-09,Cough Suppressant,283,Montreal,6.5,63.9,95.0,139.0,56.6,1066.72,Not a Holiday,April,Spring
2023-04-09,Cough Suppressant,354,Calgary,10.2,71.6,113.04688946998294,161.0,62.13008634458021,1425.0,Not a Holiday,April,Spring
2023-04-09,Fever Reducer,650,Toronto,16.6,78.3,100.0,146.0,81.0,529.19,Not a Holiday,April,Spring
2023-04-09,Fever Reducer,544,Vancouver,7.8,70.6,94.0,139.0,38.0,1185.29,Not a Holiday,April,Spring
2023-04-09,Fever Reducer,586,Montreal,10.8,69.3,113.0,173.0,62.3,755.78,Not a Holiday,April,Spring
2023-04-09,Fever Reducer,397,Calgary,12.7,62.9,117.0,140.0,30.3,935.3595469257262,Not a Holiday,April,Spring
2023-04-10,Cold Relief,348,Toronto,17.1,64.1,86.0,154.0,44.8,1056.53,Not a Holiday,April,Spring
2023-04-10,Cold Relief,512,Vancouver,15.450577186543192,73.8,99.0,135.0,96.93790346646676,1254.86,Not a Holiday,April,Spring
2023-04-10,Cold Relief,319,Montreal,12.5,67.4,96.0,165.0,39.7,1020.63,Not a Holiday,April,Spring
2023-04-10,Cold Relief,423,Calgary,6.7,71.9,114.0,161.0,40.1,826.24,Not a Holiday,April,Spring
2023-04-10,Allergy Relief,2301,Toronto,15.6,72.2,109.0,153.0,100.0,3773.38,Not a Holiday,April,Spring
2023-04-10,Allergy Relief,2419,Vancouver,15.9,71.3,112.0,136.0,81.1,3636.51,Not a Holiday,April,Spring
2023-04-10,Allergy Relief,2356,Montreal,15.3,72.6,98.0,175.0,91.4,3550.86,Not a Holiday,April,Spring
2023-04-10,Allergy Relief,1902,Calgary,12.2,65.7,102.0,167.0,100.0,3609.15,Not a Holiday,April,Spring
2023-04-10,Pain Relief,650,Toronto,16.7,74.0,112.0,133.0,59.2,998.4,Not a Holiday,April,Spring
2023-04-10,Pain Relief,538,Vancouver,15.0,72.3,93.0,150.0,66.1,538.11,Not a Holiday,April,Spring
2023-04-10,Pain Relief,587,Montreal,12.1,70.7,98.0,133.0,65.1,1462.1805019788703,Not a Holiday,April,Spring
2023-04-10,Pain Relief,819,Calgary,15.91087052552303,72.0,90.0,153.0,69.8,1014.13,Not a Holiday,April,Spring
2023-04-10,Cough Suppressant,324,Toronto,13.8,72.0,97.0,102.73285421928367,36.2,516.48,Not a Holiday,April,Spring
2023-04-10,Cough Suppressant,885,Vancouver,10.4,69.1,93.0,132.0,38.9,1078.862904873129,Not a Holiday,April,Spring
2023-04-10,Cough Suppressant,305,Montreal,8.8,69.1,102.0,171.0,46.1,1598.85,Not a Holiday,April,Spring
2023-04-10,Cough Suppressant,289,Calgary,15.346134099282473,70.6,100.0,165.0,60.1,1412.0941156724775,Not a Holiday,April,Spring
2023-04-10,Fever Reducer,476,Toronto,13.2,67.2,105.0,174.0,50.0,935.59,Not a Holiday,April,Spring
2023-04-10,Fever Reducer,531,Vancouver,11.9,56.9,114.0,135.0,48.4,530.77,Not a Holiday,April,Spring
2023-04-10,Fever Reducer,607,Montreal,8.9,65.9,104.0,129.0,51.9,1281.71,Not a Holiday,April,Spring
2023-04-10,Fever Reducer,751,Calgary,18.2,66.4,103.0,150.0,52.5,1445.36,Not a Holiday,April,Spring
2023-04-11,Cold Relief,455,Toronto,17.1,68.2,103.0,139.0,48.0,1093.06,Not a Holiday,April,Spring
2023-04-11,Cold Relief,361,Vancouver,9.3,66.9,97.0,160.0,33.5,1065.96,Not a Holiday,April,Spring
2023-04-11,Cold Relief,545,Montreal,12.6,70.3,102.0,162.0,62.3,598.5,Not a Holiday,April,Spring
2023-04-11,Cold Relief,497,Calgary,11.1,90.99431756134004,110.0,140.0,60.1,700.67,Not a Holiday,April,Spring
2023-04-11,Allergy Relief,1443,Toronto,12.2,78.1,109.0,156.0,86.2,3577.36,Not a Holiday,April,Spring
2023-04-11,Allergy Relief,1670,Vancouver,15.0,71.9,98.0,178.0,90.7,3219.37,Not a Holiday,April,Spring
2023-04-11,Allergy Relief,1199,Montreal,13.5,68.4,96.0,156.0,79.3,3222.68,Not a Holiday,April,Spring
2023-04-11,Allergy Relief,1516,Calgary,7.6,75.2,95.0,139.0,84.4,3210.33,Not a Holiday,April,Spring
2023-04-11,Pain Relief,766,Toronto,13.0,62.3,108.0,156.0,82.2,1216.11,Not a Holiday,April,Spring
2023-04-11,Pain Relief,716,Vancouver,8.3,90.99431756134004,89.59662284226874,144.0,60.14965919225317,902.07,Not a Holiday,April,Spring
2023-04-11,Pain Relief,584,Montreal,15.5,90.99431756134004,120.0,156.0,96.93790346646676,500.0,Not a Holiday,April,Spring
2023-04-11,Pain Relief,752,Calgary,15.1,72.9,98.0,163.0,77.5,1103.24,Not a Holiday,April,Spring
2023-04-11,Cough Suppressant,352,Toronto,15.109671505696028,71.6,74.0,129.0,70.2,1157.96,Not a Holiday,April,Spring
2023-04-11,Cough Suppressant,288,Vancouver,8.5,76.3,99.0,153.0,39.6,1035.58,Not a Holiday,April,Spring
2023-04-11,Cough Suppressant,329,Montreal,17.7,73.5,95.0,150.0,44.3,1002.79,Not a Holiday,April,Spring
2023-04-11,Cough Suppressant,320,Calgary,14.5,74.5,76.29800998987179,153.0,42.8,1557.0,Not a Holiday,April,Spring
2023-04-11,Fever Reducer,558,Toronto,10.2,69.63742911049101,113.0,156.0,60.0640047210423,948.73,Not a Holiday,April,Spring
2023-04-11,Fever Reducer,525,Vancouver,11.4,70.0,104.0,157.0,42.3,1085.58,Not a Holiday,April,Spring
2023-04-11,Fever Reducer,587,Montreal,8.5,61.6,108.0,143.0,71.3,500.0,Not a Holiday,April,Spring
2023-04-11,Fever Reducer,446,Calgary,15.7,69.8,100.0,101.64105131394399,42.9,802.57,Not a Holiday,April,Spring
2023-04-12,Cold Relief,442,Toronto,14.7,64.9,107.0,165.0,54.9,1098.35,Not a Holiday,April,Spring
2023-04-12,Cold Relief,397,Vancouver,8.9,72.5,97.0,145.0,32.9,1329.02,Not a Holiday,April,Spring
2023-04-12,Cold Relief,431,Montreal,10.3,69.41843460123549,98.0,148.0,49.0,630.26,Not a Holiday,April,Spring
2023-04-12,Cold Relief,498,Calgary,10.8,72.2,97.0,128.0,52.8,824.65,Not a Holiday,April,Spring
2023-04-12,Allergy Relief,1417,Toronto,8.9,74.4,90.0,139.0,76.8,1669.9092332095775,Not a Holiday,April,Spring
2023-04-12,Allergy Relief,1729,Vancouver,9.6,78.0,101.0,158.0,100.0,3302.57,Not a Holiday,April,Spring
2023-04-12,Allergy Relief,1357,Montreal,9.8,67.9,99.0,149.0,72.5,3562.04,Not a Holiday,April,Spring
2023-04-12,Allergy Relief,1584,Calgary,10.9,75.4,99.0,99.28148592233171,100.0,3004.89,Not a Holiday,April,Spring
2023-04-12,Pain Relief,524,Toronto,15.4,70.4,112.0,844.0358824517253,70.6,1199.43,Not a Holiday,April,Spring
2023-04-12,Pain Relief,675,Vancouver,16.6,59.0,117.0,150.0,59.2,1237.72,Not a Holiday,April,Spring
2023-04-12,Pain Relief,720,Montreal,9.9,68.5,93.0,142.0,74.3,1039.48,Not a Holiday,April,Spring
2023-04-12,Pain Relief,759,Calgary,10.6,73.5,97.0,148.0,78.8,1700.0399706716603,Not a Holiday,April,Spring
2023-04-12,Cough Suppressant,314,Toronto,20.9,70.9,117.0,150.0,59.8,807.05,Not a Holiday,April,Spring
2023-04-12,Cough Suppressant,305,Vancouver,11.4,69.7,99.0,149.0,40.9,1127.4806229174728,Not a Holiday,April,Spring
2023-04-12,Cough Suppressant,329,Montreal,13.5,65.6,103.0,154.0,58.2,738.08,Not a Holiday,April,Spring
2023-04-12,Cough Suppressant,288,Calgary,14.0,77.8,84.0,120.0,38.5,790.89,Not a Holiday,April,Spring
2023-04-12,Fever Reducer,648,Toronto,18.4,72.3,114.0,164.0,64.0,500.0,Not a Holiday,April,Spring
2023-04-12,Fever Reducer,485,Vancouver,7.4,76.1,104.0,135.0,43.6,624.1,Not a Holiday,April,Spring
2023-04-12,Fever Reducer,638,Montreal,-5.065963918266935,64.7,85.0,160.0,48.5,1039.05,Not a Holiday,April,Spring
2023-04-12,Fever Reducer,696,Calgary,6.4,76.0,107.0,131.0,60.7,1328.37,Not a Holiday,April,Spring
2023-04-13,Cold Relief,366,Toronto,18.3,70.2,103.0,158.0,45.7,1094.61,Not a Holiday,April,Spring
2023-04-13,Cold Relief,452,Vancouver,15.0,66.1,105.0,133.0,57.9,1207.41,Not a Holiday,April,Spring
2023-04-13,Cold Relief,475,Montreal,14.2,68.6,109.0,147.0,45.7,1410.46,Not a Holiday,April,Spring
2023-04-13,Cold Relief,353,Calgary,14.9,78.3,81.0,143.0,44.7,995.58,Not a Holiday,April,Spring
2023-04-13,Allergy Relief,1593,Toronto,14.9,80.6,105.0,154.0,87.9,3391.28,Not a Holiday,April,Spring
2023-04-13,Allergy Relief,1422,Vancouver,9.1,74.2,94.0,145.0,67.6,3130.44,Not a Holiday,April,Spring
2023-04-13,Allergy Relief,1413,Montreal,14.8,67.8,97.0,155.0,82.8,2941.34,Not a Holiday,April,Spring
2023-04-13,Allergy Relief,1762,Calgary,7.2,69.2,95.0,153.0,81.3,3637.3,Not a Holiday,April,Spring
2023-04-13,Pain Relief,704,Toronto,13.8,63.7,101.0,125.0,63.8,1254.02,Not a Holiday,April,Spring
2023-04-13,Pain Relief,687,Vancouver,14.4,70.54318717874436,115.0,132.0,75.7,1363.1,Not a Holiday,April,Spring
2023-04-13,Pain Relief,544,Montreal,13.1,66.0,103.21102155486108,164.0,62.0,1239.36,Not a Holiday,April,Spring
2023-04-13,Pain Relief,565,Calgary,10.3,69.29680406341194,117.99562182422292,142.0,51.9,1203.07,Not a Holiday,April,Spring
2023-04-13,Cough Suppressant,345,Toronto,15.0,71.3,93.0,136.0,46.7,1427.87,Not a Holiday,April,Spring
2023-04-13,Cough Suppressant,389,Vancouver,8.6,67.0,93.0,146.0,53.7,1286.4,Not a Holiday,April,Spring
2023-04-13,Cough Suppressant,376,Montreal,9.8,65.6,88.0,128.0,53.6,1419.08,Not a Holiday,April,Spring
2023-04-13,Cough Suppressant,360,Calgary,11.5,60.2,99.0,146.0,54.4,745.06,Not a Holiday,April,Spring
2023-04-13,Fever Reducer,658,Toronto,20.1,73.9,87.0,169.0,46.1,912.89,Not a Holiday,April,Spring
2023-04-13,Fever Reducer,516,Vancouver,15.2,70.98111412821737,81.0,152.0,35.4,699.66,Not a Holiday,April,Spring
2023-04-13,Fever Reducer,674,Montreal,16.2,67.3,100.0,150.0,55.8,1419.97,Not a Holiday,April,Spring
2023-04-13,Fever Reducer,647,Calgary,11.5,69.3,102.0,90.1978271258584,55.1,1015.13,Not a Holiday,April,Spring
2023-04-14,Cold Relief,294,Toronto,15.205692811360585,69.6,91.0,148.0,30.8,500.0,Not a Holiday,April,Spring
2023-04-14,Cold Relief,504,Vancouver,14.4,66.8,97.0,163.0,54.6,741.78,Not a Holiday,April,Spring
2023-04-14,Cold Relief,471,Montreal,11.1,68.1,123.0,151.0,59.3,1406.47,Not a Holiday,April,Spring
2023-04-14,Cold Relief,427,Calgary,13.7,67.5,84.0,155.0,44.6,852.63,Not a Holiday,April,Spring
2023-04-14,Allergy Relief,1607,Toronto,14.2,68.4,90.0,146.0,78.5,3059.59,Not a Holiday,April,Spring
2023-04-14,Allergy Relief,1841,Vancouver,12.0,71.1,91.0,161.0,95.5,1947.995965762515,Not a Holiday,April,Spring
2023-04-14,Allergy Relief,1680,Montreal,14.4,72.3,100.0,144.0,83.3,3622.23,Not a Holiday,April,Spring
2023-04-14,Allergy Relief,1807,Calgary,12.7,71.18938543102986,89.0,160.0,87.5,3751.16,Not a Holiday,April,Spring
2023-04-14,Pain Relief,582,Toronto,13.5,74.6,105.0,159.0,54.8,1529.02,Not a Holiday,April,Spring
2023-04-14,Pain Relief,639,Vancouver,10.9,71.0,112.0,126.0,63.0,789.68,Not a Holiday,April,Spring
2023-04-14,Pain Relief,600,Montreal,9.3,69.21448292526836,97.0,145.0,62.7,1058.18,Not a Holiday,April,Spring
2023-04-14,Pain Relief,627,Calgary,16.7,69.2,107.0,150.0,73.4,867.49,Not a Holiday,April,Spring
2023-04-14,Cough Suppressant,257,Toronto,9.8,74.1,100.0,155.0,31.7,729.67,Not a Holiday,April,Spring
2023-04-14,Cough Suppressant,305,Vancouver,11.4,67.3,87.0,153.0,49.2,500.0,Not a Holiday,April,Spring
2023-04-14,Cough Suppressant,325,Montreal,10.2,75.1,99.0,148.0,40.3,1523.77,Not a Holiday,April,Spring
2023-04-14,Cough Suppressant,361,Calgary,10.0,73.4,89.0,170.0,52.7,963.17,Not a Holiday,April,Spring
2023-04-14,Fever Reducer,549,Toronto,16.2,65.6,99.0,159.0,42.8,815.38,Not a Holiday,April,Spring
2023-04-14,Fever Reducer,514,Vancouver,12.4,66.5,102.0,88.55307704303914,50.2,1177.89,Not a Holiday,April,Spring
2023-04-14,Fever Reducer,558,Montreal,15.1,81.6,92.0,185.0,51.8,1262.65,Not a Holiday,April,Spring
2023-04-14,Fever Reducer,632,Calgary,6.8,69.5,113.0,152.0,56.0,991.62,Not a Holiday,April,Spring
2023-04-15,Cold Relief,522,Toronto,12.4,65.2,84.0,156.0,71.7,893.89,Not a Holiday,April,Spring
2023-04-15,Cold Relief,458,Vancouver,11.4,75.5,102.0,154.0,63.1,1132.07,Not a Holiday,April,Spring
2023-04-15,Cold Relief,502,Montreal,13.877862910866774,68.6,110.0,155.0,66.1,737.4,Not a Holiday,April,Spring
2023-04-15,Cold Relief,434,Calgary,15.1,76.2,101.0,124.0,46.6,1051.73,Not a Holiday,April,Spring
2023-04-15,Allergy Relief,1333,Toronto,14.75427929723508,72.2,96.0,143.0,94.0,1890.5481390193138,Not a Holiday,April,Spring
2023-04-15,Allergy Relief,1519,Vancouver,10.5,71.4,92.0,137.0,98.3,3541.82,Not a Holiday,April,Spring
2023-04-15,Allergy Relief,1328,Montreal,12.2,69.4,102.0,828.8735612100776,68.9,3477.19,Not a Holiday,April,Spring
2023-04-15,Allergy Relief,1597,Calgary,12.6,73.8,109.0,146.0,90.1,3117.24,Not a Holiday,April,Spring
2023-04-15,Pain Relief,812,Toronto,3.534036081733065,55.1,101.0,151.0,80.9,1179.83,Not a Holiday,April,Spring
2023-04-15,Pain Relief,626,Vancouver,12.860940579577793,67.9,116.0,153.0,60.8,1854.1,Not a Holiday,April,Spring
2023-04-15,Pain Relief,649,Montreal,9.8,69.3,98.0,123.0,60.68312172619577,945.97,Not a Holiday,April,Spring
2023-04-15,Pain Relief,686,Calgary,12.8,90.99431756134004,87.0,126.0,61.6,1071.94,Not a Holiday,April,Spring
2023-04-15,Cough Suppressant,394,Toronto,7.4,72.5,110.0,158.0,59.1,1170.51,Not a Holiday,April,Spring
2023-04-15,Cough Suppressant,385,Vancouver,9.8,66.9,75.0,138.0,57.5,769.68,Not a Holiday,April,Spring
2023-04-15,Cough Suppressant,336,Montreal,11.0,72.5,99.0,166.0,59.5,901.66,Not a Holiday,April,Spring
2023-04-15,Cough Suppressant,279,Calgary,9.3,77.2,103.0,142.0,58.33346059649407,500.0,Not a Holiday,April,Spring
2023-04-15,Fever Reducer,586,Toronto,17.4,76.6,108.0,171.0,52.9,1541.33,Not a Holiday,April,Spring
2023-04-15,Fever Reducer,547,Vancouver,16.0,74.4,81.0,152.0,57.4,961.75,Not a Holiday,April,Spring
2023-04-15,Fever Reducer,657,Montreal,7.6,70.0,89.0,153.0,58.7,1416.1436942097894,Not a Holiday,April,Spring
2023-04-15,Fever Reducer,493,Calgary,9.7,69.7,900.1814342493773,144.0,40.8,1046.73,Not a Holiday,April,Spring
2023-04-16,Cold Relief,466,Toronto,14.2,68.0,113.0,145.0,48.4,1281.04,Not a Holiday,April,Spring
2023-04-16,Cold Relief,411,Vancouver,12.2,69.8,112.0,145.0,53.5,1183.33,Not a Holiday,April,Spring
2023-04-16,Cold Relief,470,Montreal,7.3,70.3,136.31290417134926,146.0,62.9,638.56,Not a Holiday,April,Spring
2023-04-16,Cold Relief,400,Calgary,11.2,64.1,93.0,174.0,60.3,822.98,Not a Holiday,April,Spring
2023-04-16,Allergy Relief,2200,Toronto,15.8,81.1,72.13018041362312,117.21968418825199,92.7,1853.508760085168,Not a Holiday,April,Spring
2023-04-16,Allergy Relief,4320,Vancouver,14.2,79.5,95.0,150.0,88.0,3321.68,Not a Holiday,April,Spring
2023-04-16,Allergy Relief,1509,Montreal,6.5,71.8,93.0,135.0,86.3,3644.45,Not a Holiday,April,Spring
2023-04-16,Allergy Relief,2164,Calgary,15.1,65.8,99.0,138.0,87.8,3907.2,Not a Holiday,April,Spring
2023-04-16,Pain Relief,671,Toronto,16.6,73.4,96.0,144.0,91.3,776.54,Not a Holiday,April,Spring
2023-04-16,Pain Relief,490,Vancouver,12.4,90.99431756134004,123.0,140.0,50.9,955.47,Not a Holiday,April,Spring
2023-04-16,Pain Relief,862,Montreal,11.9,68.1,108.0,76.47634646339503,93.2,674.17,Not a Holiday,April,Spring
2023-04-16,Pain Relief,624,Calgary,10.2,67.0,109.0,146.0,56.8,1303.11,Not a Holiday,April,Spring
2023-04-16,Cough Suppressant,254,Toronto,10.3,70.5,100.0,150.0,48.0,500.0,Not a Holiday,April,Spring
2023-04-16,Cough Suppressant,296,Vancouver,14.9,66.3,77.0,145.0,40.9,1132.83,Not a Holiday,April,Spring
2023-04-16,Cough Suppressant,318,Montreal,11.8,79.7,109.0,168.0,45.7,1233.26,Not a Holiday,April,Spring
2023-04-16,Cough Suppressant,311,Calgary,10.7,70.8,100.0,161.0,49.8,821.45,Not a Holiday,April,Spring
2023-04-16,Fever Reducer,441,Toronto,11.7,69.77512703042062,92.0,144.0,42.9,949.01,Not a Holiday,April,Spring
2023-04-16,Fever Reducer,578,Vancouver,6.8,68.5,96.0,160.0,56.9,1365.58,Not a Holiday,April,Spring
2023-04-16,Fever Reducer,539,Montreal,14.446850629136513,70.4,94.0,135.0,51.4,1210.95,Not a Holiday,April,Spring
2023-04-16,Fever Reducer,570,Calgary,11.2,70.1,81.0,90.17142093036,59.4,887.68,Not a Holiday,April,Spring
2023-04-17,Cold Relief,401,Toronto,12.6,65.6,92.0,165.0,46.5,1248.62,Not a Holiday,April,Spring
2023-04-17,Cold Relief,436,Vancouver,8.8,62.0,105.0,157.0,63.1,1662.03,Not a Holiday,April,Spring
2023-04-17,Cold Relief,419,Montreal,8.7,73.9,111.0,156.0,51.2,634.91,Not a Holiday,April,Spring
2023-04-17,Cold Relief,463,Calgary,6.4,78.0,90.0,144.0,43.4,1179.45,Not a Holiday,April,Spring
2023-04-17,Allergy Relief,1311,Toronto,12.3,62.3,94.0,144.0,74.0,3574.54,Not a Holiday,April,Spring
2023-04-17,Allergy Relief,1408,Vancouver,9.9,71.8,123.93779332760192,144.0,60.7,3797.49,Not a Holiday,April,Spring
2023-04-17,Allergy Relief,1920,Montreal,16.2,66.6,90.6922879365608,160.0,77.8,3465.75,Not a Holiday,April,Spring
2023-04-17,Allergy Relief,1491,Calgary,9.8,73.5,94.0,163.0,71.8862196447611,3598.4,Not a Holiday,April,Spring
2023-04-17,Pain Relief,609,Toronto,11.5,64.8,94.0,163.0,59.5,1080.77,Not a Holiday,April,Spring
2023-04-17,Pain Relief,558,Vancouver,12.0,67.4,104.0,161.0,64.2,932.63,Not a Holiday,April,Spring
2023-04-17,Pain Relief,810,Montreal,11.3,67.9,96.0,161.0,75.1,1642.744225326506,Not a Holiday,April,Spring
2023-04-17,Pain Relief,701,Calgary,7.3,74.9,103.0,146.0,85.3,748.79,Not a Holiday,April,Spring
2023-04-17,Cough Suppressant,352,Toronto,10.0,76.7,110.0,156.0,45.1,614.69,Not a Holiday,April,Spring
2023-04-17,Cough Suppressant,432,Vancouver,15.3,71.1,86.0,143.0,50.3,1588.22,Not a Holiday,April,Spring
2023-04-17,Cough Suppressant,442,Montreal,15.500843420387334,72.4,86.0,141.0,71.5,1541.88,Not a Holiday,April,Spring
2023-04-17,Cough Suppressant,301,Calgary,16.83013796528801,74.5,101.0,141.0,47.6,924.88,Not a Holiday,April,Spring
2023-04-17,Fever Reducer,603,Toronto,14.9,69.6,102.0,142.0,46.7,967.5,Not a Holiday,April,Spring
2023-04-17,Fever Reducer,815,Vancouver,12.8,72.8,114.0,149.0,52.7,1348.68,Not a Holiday,April,Spring
2023-04-17,Fever Reducer,464,Montreal,8.4,72.1,105.0,154.0,35.9,904.43,Not a Holiday,April,Spring
2023-04-17,Fever Reducer,615,Calgary,13.2,64.6,94.0,142.0,56.6,1328.76,Not a Holiday,April,Spring
2023-04-18,Cold Relief,391,Toronto,14.4,67.0,107.0,138.0,56.9,565.44,Not a Holiday,April,Spring
2023-04-18,Cold Relief,446,Vancouver,8.8,68.71558151082112,98.0,140.0,36.6,897.92,Not a Holiday,April,Spring
2023-04-18,Cold Relief,494,Montreal,11.9,71.7,103.0,143.0,63.2,945.48,Not a Holiday,April,Spring
2023-04-18,Cold Relief,362,Calgary,9.2,68.98654451293106,90.0,141.0,53.7,579.62,Not a Holiday,April,Spring
2023-04-18,Allergy Relief,2164,Toronto,15.9,74.7,97.0,179.0,82.5,3169.37,Not a Holiday,April,Spring
2023-04-18,Allergy Relief,1364,Vancouver,10.7,73.0,98.0,145.0,84.8,3516.87,Not a Holiday,April,Spring
2023-04-18,Allergy Relief,1459,Montreal,7.0,67.8,89.0,150.0,77.8,3521.21,Not a Holiday,April,Spring
2023-04-18,Allergy Relief,1489,Calgary,10.5,74.4,104.0,130.0,93.4,3383.67,Not a Holiday,April,Spring
2023-04-18,Pain Relief,592,Toronto,15.0,73.5,129.0,149.0,63.2,1062.81,Not a Holiday,April,Spring
2023-04-18,Pain Relief,640,Vancouver,11.46487899222425,66.6,112.0,131.0,75.0,1337.96,Not a Holiday,April,Spring
2023-04-18,Pain Relief,642,Montreal,11.4,63.0,93.0,160.0,77.8,1008.66,Not a Holiday,April,Spring
2023-04-18,Pain Relief,782,Calgary,7.6,77.7,96.0,162.0,59.04578247280035,749.1,Not a Holiday,April,Spring
2023-04-18,Cough Suppressant,367,Toronto,16.6,69.8,94.0,139.0,51.3,1162.32,Not a Holiday,April,Spring
2023-04-18,Cough Suppressant,382,Vancouver,7.8,76.6,88.0,147.0,67.0,1081.14,Not a Holiday,April,Spring
2023-04-18,Cough Suppressant,421,Montreal,12.8,69.5,84.0,133.0,69.2,1439.17,Not a Holiday,April,Spring
2023-04-18,Cough Suppressant,335,Calgary,14.0,74.0,99.0,136.0,51.8,1268.6422186671646,Not a Holiday,April,Spring
2023-04-18,Fever Reducer,499,Toronto,16.0,64.2,108.0,153.0,48.1,1151.91,Not a Holiday,April,Spring
2023-04-18,Fever Reducer,577,Vancouver,12.3,70.8,101.0,146.0,52.3,1178.65,Not a Holiday,April,Spring
2023-04-18,Fever Reducer,509,Montreal,15.2,71.4,113.0,144.0,41.8,968.32,Not a Holiday,April,Spring
2023-04-18,Fever Reducer,629,Calgary,9.3,72.2,102.0,147.0,60.0,977.39,Not a Holiday,April,Spring
2023-04-19,Cold Relief,438,Toronto,19.12615752405231,80.3,109.0,125.93356491749003,51.5,716.54,Not a Holiday,April,Spring
2023-04-19,Cold Relief,447,Vancouver,9.7,75.2,107.0,167.0,51.5,655.7,Not a Holiday,April,Spring
2023-04-19,Cold Relief,385,Montreal,14.3,67.9,100.0,156.0,45.7,615.07,Not a Holiday,April,Spring
2023-04-19,Cold Relief,314,Calgary,8.6,72.2,108.0,178.0,48.9,500.0,Not a Holiday,April,Spring
2023-04-19,Allergy Relief,1815,Toronto,10.7,70.35652459840911,97.0,151.0,98.6,3234.21,Not a Holiday,April,Spring
2023-04-19,Allergy Relief,1626,Vancouver,12.3,74.1,110.0,103.30138217057876,82.7,2933.64,Not a Holiday,April,Spring
2023-04-19,Allergy Relief,1830,Montreal,17.9,63.8,116.0,136.0,84.1,3512.5,Not a Holiday,April,Spring
2023-04-19,Allergy Relief,1424,Calgary,9.8,77.8,99.0,141.0,80.8,3541.75,Not a Holiday,April,Spring
2023-04-19,Pain Relief,551,Toronto,13.1,70.8,97.0,92.49713008049298,60.2,500.0,Not a Holiday,April,Spring
2023-04-19,Pain Relief,862,Vancouver,13.3,70.6,94.0,152.0,93.9,1318.77,Not a Holiday,April,Spring
2023-04-19,Pain Relief,613,Montreal,12.2,71.4,99.40451608894648,151.0,59.103549521863336,728.76,Not a Holiday,April,Spring
2023-04-19,Pain Relief,780,Calgary,14.5,69.4,98.0,146.0,90.7,1839.6518836865944,Not a Holiday,April,Spring
2023-04-19,Cough Suppressant,327,Toronto,15.8,66.6,101.0,135.0,52.7,1061.33,Not a Holiday,April,Spring
2023-04-19,Cough Suppressant,403,Vancouver,12.4,64.2,94.0,161.0,57.6,1475.73,Not a Holiday,April,Spring
2023-04-19,Cough Suppressant,313,Montreal,11.0,62.3,104.0,161.0,46.7,1450.38,Not a Holiday,April,Spring
2023-04-19,Cough Suppressant,403,Calgary,15.9,73.9,89.0,162.0,68.0,709.22,Not a Holiday,April,Spring
