Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday
2023-02-25,Allergy Relief,384.0,Vancouver,3.2,62.6,289.0,,43.5,1649.66,
2023-02-25,Allergy Relief,310.0,Montreal,-6.9,65.8,289.0,12.0,44.5,624.59,
2023-02-25,Allergy Relief,352.0,Calgary,-15.7,61.3,285.0,12.0,52.5,808.24,
2023-02-25,Pain Relief,773.0,Toronto,-2.9,,2797.622692716202,8.0,75.6,1616.23,
2023-02-25,Pain Relief,528.0,Vancouver,6.4,62.7,294.0,7.0,59.3,1017.58,
2023-02-25,Pain Relief,630.0,Montreal,-11.0,,298.0,9.0,58.9,1513.81,
2023-02-25,Pain Relief,612.0,Calgary,-15.7,54.0,283.0,3.0,74.5,1076.79,
2023-02-25,Cough Suppressant,1535.0,Toronto,-1.2,64.6,287.0,4.0,70.6,4359.289248435483,
2023-02-25,Cough Suppressant,1349.0,Vancouver,7.8,64.7,299.0,8.0,78.7,1190.97,
2023-02-25,Cough Suppressant,1704.0,Montreal,-6.8,,324.0,13.0,81.5,1086.97,
2023-02-25,Cough Suppressant,1486.0,Calgary,-16.6,59.1,304.0,5.0,,500.0,
2023-02-25,Fever Reducer,1032.0,Toronto,-4.9,57.4,294.0,7.0,71.6,783.3,
2023-02-25,Fever Reducer,920.0,Vancouver,5.4,61.6,,4.0,73.6,829.77,
2023-02-25,Fever Reducer,1090.0,Montreal,-3.9,69.2,288.0,,63.0,1390.19,
2023-02-25,Fever Reducer,844.0,Calgary,-14.3,55.6,328.0,5.0,55.4,1117.56,
2023-02-26,Cold Relief,1972.0,Toronto,-3.0,62.1,335.0,8.0,86.9,2929.65,
2023-02-26,Cold Relief,1248.0,Vancouver,6.5,57.6,266.0,12.0,79.9,3253.58,
2023-02-26,Cold Relief,1583.0,Montreal,-5.5,57.3,295.0,8.0,75.5,2848.88,
2023-02-26,Cold Relief,1601.0,Calgary,-14.3,54.0,289.0,8.0,76.1,3430.09,
2023-02-26,Allergy Relief,351.0,Toronto,-3.0,52.5,309.0,9.0,55.0,1193.32,
2023-02-26,Allergy Relief,376.0,Vancouver,4.1,57.0,292.0,8.0,51.1,3537.5936811156844,
2023-02-26,Allergy Relief,398.0,Montreal,-7.2,64.3,295.0,11.0,42.9,1538.36,
2023-02-26,Allergy Relief,341.0,Calgary,-13.2,66.8,312.0,,50.6,500.0,
2023-02-26,Pain Relief,527.0,Toronto,-2.5,64.7,278.0,7.0,50.2,851.44,
2023-02-26,Pain Relief,761.0,Vancouver,4.1,63.1,277.0,12.0,89.9,751.51,
2023-02-26,Pain Relief,538.0,Montreal,-8.6,61.0,317.0,11.0,63.3,671.25,
2023-02-26,Pain Relief,544.0,Calgary,-13.7,58.9,286.0,12.0,53.2,590.6,
2023-02-26,Cough Suppressant,1627.0,Toronto,-5.8,62.2,272.0,6.0,84.9,1137.76,
2023-02-26,Cough Suppressant,1461.0,Vancouver,4.1,,279.0,9.0,64.2,1082.1,
2023-02-26,Cough Suppressant,976.0,Montreal,-8.2,60.9,290.0,12.0,70.6,658.28,
2023-02-26,Cough Suppressant,1677.0,Calgary,-17.9,59.4,,6.0,91.0,1421.69,
2023-02-26,Fever Reducer,909.0,Toronto,-11.3,56.6,289.0,13.0,58.0,1559.26,
2023-02-26,Fever Reducer,771.0,Vancouver,5.3,58.6,318.0,7.0,66.2,1750.95,
2023-02-26,Fever Reducer,1001.0,Montreal,-7.9,52.0,289.0,9.0,66.7,655.08,
2023-02-26,Fever Reducer,863.0,Calgary,-18.1,55.7,292.0,9.0,62.3,1305.39,
2023-02-27,Cold Relief,1171.0,Toronto,-5.5,63.8,283.0,14.0,68.3,,
2023-02-27,Cold Relief,1335.0,Vancouver,3.8,60.2,285.0,14.0,71.5,2670.86,
2023-02-27,Cold Relief,1586.0,Montreal,-8.5,66.1,298.0,10.0,95.2,3035.0,
2023-02-27,Cold Relief,1797.0,Calgary,-16.5,68.8,311.0,9.0,89.1,2976.62,
2023-02-27,Allergy Relief,306.0,Toronto,-0.5,65.6,302.0,10.0,37.2,675.04,
2023-02-27,Allergy Relief,364.0,Vancouver,11.4,55.8,300.0,15.0,47.3,899.62,
2023-02-27,Allergy Relief,394.0,Montreal,-9.2,65.2,304.0,14.0,65.2,547.73,
2023-02-27,Allergy Relief,273.0,Calgary,-17.1,58.4,296.0,9.0,54.0,1268.95,
2023-02-27,Pain Relief,699.0,Toronto,-1.4,62.6,298.0,10.0,82.7,1277.42,
2023-02-27,Pain Relief,599.0,Vancouver,5.3,57.3,289.0,8.0,,552.93,
2023-02-27,Pain Relief,747.0,Montreal,,59.1,306.0,9.0,,1154.7,
2023-02-27,Pain Relief,651.0,Calgary,-16.6,53.3,300.0,13.0,96.93790346646676,1158.41,
2023-02-27,Cough Suppressant,3996.8540389604,Toronto,-4.9,,273.0,17.0,70.6,990.14,
2023-02-27,Cough Suppressant,1089.0,Vancouver,7.7,63.0,310.0,9.0,73.4,955.53,
2023-02-27,Cough Suppressant,1445.0,Montreal,-11.1,58.0,303.0,12.0,76.2,1117.47,
2023-02-27,Cough Suppressant,1389.0,Calgary,-11.4,61.7,304.0,,74.4,971.92,
2023-02-27,Fever Reducer,756.0,Toronto,-6.8,56.2,290.0,9.0,66.0,918.61,
2023-02-27,Fever Reducer,673.0,Vancouver,9.7,65.4,296.0,9.0,69.5,1071.62,
2023-02-27,Fever Reducer,926.0,Montreal,-10.0,61.9,332.0,8.0,59.3,1243.27,
2023-02-27,Fever Reducer,854.0,Calgary,-12.3,66.1,305.0,15.0,48.3,1311.1,
2023-02-28,Cold Relief,1800.0,Toronto,-4.5,53.4,339.0,13.0,72.3,2840.22,
2023-02-28,Cold Relief,1255.0,Vancouver,4.5,61.0,310.0,7.0,79.3,2864.78,
2023-02-28,Cold Relief,1670.0,Montreal,-12.0,55.2,283.0,12.0,87.8,2935.38,
2023-02-28,Cold Relief,1487.0,Calgary,-19.6,59.3,304.0,8.0,71.4,2891.63,
2023-02-28,Allergy Relief,290.0,Toronto,-18.165963918266936,56.3,274.0,6.0,40.6,1193.74,
2023-02-28,Allergy Relief,401.0,Vancouver,6.6,53.2,334.0,14.0,67.6,767.72,
2023-02-28,Allergy Relief,429.0,Montreal,-9.0,57.2,337.0,12.0,48.3,956.01,
2023-02-28,Allergy Relief,396.0,Calgary,-12.2,90.99431756134003,291.0,9.0,51.0,7322.108754062068,
2023-02-28,Pain Relief,642.0,Toronto,-12.5,66.1,294.0,7.0,,1449.56,
2023-02-28,Pain Relief,608.0,Vancouver,-0.6,59.7,300.0,14.0,69.2,1036.24,
2023-02-28,Pain Relief,782.0,Montreal,-6.5,61.0,292.0,10.0,78.5,1002.82,
2023-02-28,Pain Relief,719.0,Calgary,-13.8,60.1,309.0,8.0,69.9,873.25,
2023-02-28,Cough Suppressant,1514.0,Toronto,-4.1,59.8,315.0,9.0,91.2,802.2,
2023-02-28,Cough Suppressant,1306.0,Vancouver,3.4,59.6,319.0,7.0,69.2,,
2023-02-28,Cough Suppressant,1382.0,Montreal,-8.6,56.0,312.0,8.0,69.7,1789.72,
2023-02-28,Cough Suppressant,1383.0,Calgary,-10.0,53.7,284.0,5.0,65.1,754.2,
2023-02-28,Fever Reducer,897.0,Toronto,-1.3,64.7,304.0,6.0,68.6,647.91,
2023-02-28,Fever Reducer,780.0,Vancouver,8.5,69.5,,13.0,,598.7,
2023-02-28,Fever Reducer,825.0,Montreal,-8.3,60.4,2850.5745417896946,8.0,,1025.49,
2023-02-28,Fever Reducer,1149.0,Calgary,-17.1,56.5,2656.4177618535546,10.0,62.4,1462.4,
2023-03-01,Cold Relief,407.0,Toronto,17.3,70.4,119.0,143.0,54.9,,
2023-03-01,Cold Relief,440.0,Vancouver,12.0,69.5,114.0,157.0,35.9,531.95,
2023-03-01,Cold Relief,446.0,Montreal,10.8,70.7,100.0,727.7914195990925,44.4,716.03,
2023-03-01,Cold Relief,379.0,Calgary,10.1,77.7,112.0,737.899633760191,44.7,1329.25,
2023-03-01,Allergy Relief,1632.0,Toronto,9.5,79.3,101.0,,82.3,3634.52,
2023-03-01,Allergy Relief,1449.0,Vancouver,14.7,68.1,92.0,145.0,92.1,3802.88,
2023-03-01,Allergy Relief,2011.0,Montreal,12.8,68.7,110.0,165.0,85.4,3454.39,
2023-03-01,Allergy Relief,1545.0,Calgary,5.7,76.4,83.0,159.0,91.6,2945.57,
2023-03-01,Pain Relief,603.0,Toronto,11.4,72.1,104.0,,73.9,919.41,
2023-03-01,Pain Relief,524.0,Vancouver,20.4,67.6,93.0,155.0,47.8,1119.61,
2023-03-01,Pain Relief,722.0,Montreal,11.2,68.1,73.0,171.0,73.4,1150.03,
2023-03-01,Pain Relief,556.0,Calgary,,71.4,95.0,141.0,73.6,1054.87,
2023-03-01,Cough Suppressant,370.0,Toronto,16.4,69.5,95.0,165.0,63.8,795.95,
2023-03-01,Cough Suppressant,365.0,Vancouver,12.9,71.9,97.0,163.0,47.4,1137.17,
2023-03-01,Cough Suppressant,354.0,Montreal,,68.6,96.0,156.0,62.1,1031.73,
2023-03-01,Cough Suppressant,273.0,Calgary,5.4,71.6,92.0,149.0,38.8,,
2023-03-01,Fever Reducer,637.0,Toronto,18.2,69.0,106.0,154.0,69.6,,
2023-03-01,Fever Reducer,524.0,Vancouver,7.4,68.9,93.0,,52.3,1430.2,
2023-03-01,Fever Reducer,602.0,Montreal,14.0,64.1,89.0,152.0,59.5,500.0,
2023-03-01,Fever Reducer,541.0,Calgary,10.0,74.3,,,59.1,556.85,
2023-03-02,Cold Relief,372.0,Toronto,18.3,70.9,111.0,152.0,48.2,1233.74,
2023-03-02,Cold Relief,431.0,Vancouver,,61.8,96.0,164.0,47.4,1320.56,
2023-03-02,Cold Relief,414.0,Montreal,,64.6,102.0,165.0,55.2,500.0,
2023-03-02,Cold Relief,457.0,Calgary,11.8,67.9,90.0,130.0,62.7,945.22,
2023-03-02,Allergy Relief,2458.0,Toronto,18.5,,97.0,139.0,85.5,3724.68,
2023-03-02,Allergy Relief,1131.0,Vancouver,,69.0,88.0,138.0,65.2,3369.48,
2023-03-02,Allergy Relief,1552.0,Montreal,5.1,64.5,102.0,137.0,75.2,2530.23,
2023-03-02,Allergy Relief,1456.0,Calgary,7.0,67.9,900.1814342493773,727.7914195990925,70.5,4003.45,
2023-03-02,Pain Relief,490.0,Toronto,14.5,65.3,99.0,164.0,47.5,662.47,
2023-03-02,Pain Relief,751.0,Vancouver,12.0,69.3,88.0,156.0,68.8,904.05,
2023-03-02,Pain Relief,826.0,Montreal,16.7,74.7,100.0,155.0,82.4,1473.5,
2023-03-02,Pain Relief,543.0,Calgary,14.0,80.0,,773.2783833240358,72.2,626.03,
2023-03-02,Cough Suppressant,260.0,Toronto,12.8,,103.0,,32.6,863.43,
2023-03-02,Cough Suppressant,382.0,Vancouver,10.5,70.3,96.0,148.0,54.4,1013.11,
2023-03-02,Cough Suppressant,286.0,Montreal,10.3,72.6,94.0,150.0,43.6,1152.4,
2023-03-02,Cough Suppressant,387.0,Calgary,10.7,69.5,91.0,176.0,52.1,998.74,
2023-03-02,Fever Reducer,500.0,Toronto,12.0,69.7,102.0,147.0,46.3,1084.27,
2023-03-02,Fever Reducer,509.0,Vancouver,10.2,77.2,94.0,,52.8,793.22,
2023-03-02,Fever Reducer,584.0,Montreal,10.4,67.0,95.0,158.0,46.2,937.85,
2023-03-02,Fever Reducer,463.0,Calgary,13.9,68.6,107.0,129.0,,755.9,
2023-03-03,Cold Relief,427.0,Toronto,16.0,63.4,95.0,137.0,49.9,901.5,
2023-03-03,Cold Relief,437.0,Vancouver,16.4,70.9,108.0,152.0,42.1,1206.61,
2023-03-03,Cold Relief,375.0,Montreal,16.3,60.3,109.0,145.0,41.5,781.36,
2023-03-03,Cold Relief,503.0,Calgary,10.7,74.3,92.0,155.0,60.8,1024.86,
2023-03-03,Allergy Relief,1358.0,Toronto,14.9,72.6,110.0,146.0,78.2,3387.68,
2023-03-03,Allergy Relief,4658.965260240527,Vancouver,10.4,62.4,93.0,155.0,,3337.09,
2023-03-03,Allergy Relief,1415.0,Montreal,11.8,71.7,103.0,150.0,84.6,3341.88,
2023-03-03,Allergy Relief,1309.0,Calgary,9.1,78.1,99.0,134.0,71.4,,
2023-03-03,Pain Relief,699.0,Toronto,11.9,69.0,106.0,151.0,72.5,678.9,
2023-03-03,Pain Relief,800.0,Vancouver,10.8,57.5,94.0,143.0,76.6,1275.33,
2023-03-03,Pain Relief,665.0,Montreal,,74.0,103.0,161.0,78.4,1094.83,
2023-03-03,Pain Relief,666.0,Calgary,9.5,59.2,100.0,156.0,72.2,1086.8,
2023-03-03,Cough Suppressant,356.0,Toronto,16.9,64.9,,142.0,68.3,1147.96,
2023-03-03,Cough Suppressant,321.0,Vancouver,12.7,73.8,103.0,150.0,,878.19,
2023-03-03,Cough Suppressant,310.0,Montreal,14.8,71.0,99.0,162.0,49.0,1233.63,
2023-03-03,Cough Suppressant,324.0,Calgary,8.7,63.4,74.0,163.0,52.4,1237.34,
2023-03-03,Fever Reducer,508.0,Toronto,11.5,72.2,105.0,147.0,45.3,778.93,
2023-03-03,Fever Reducer,487.0,Vancouver,11.8,71.0,,151.0,48.7,947.67,
2023-03-03,Fever Reducer,604.0,Montreal,8.0,76.5,93.0,173.0,57.6,1276.74,
2023-03-03,Fever Reducer,415.0,Calgary,14.8,71.1,109.0,153.0,35.8,736.56,
2023-03-04,Cold Relief,387.0,Toronto,14.7,72.2,86.0,128.0,44.9,660.09,
2023-03-04,Cold Relief,571.0,Vancouver,15.2,70.0,97.0,128.0,58.6,944.03,
2023-03-04,Cold Relief,368.0,Montreal,16.3,61.6,92.0,141.0,44.3,1244.6,
2023-03-04,Cold Relief,482.0,Calgary,8.1,61.1,105.0,126.0,60.1,1381.31,
2023-03-04,Allergy Relief,1356.0,Toronto,14.1,72.3,102.0,142.0,73.8,3521.97,
2023-03-04,Allergy Relief,1711.0,Vancouver,12.6,67.2,82.0,170.0,74.4,3146.89,
2023-03-04,Allergy Relief,1145.0,Montreal,14.7,78.7,,150.0,87.2,3487.15,
2023-03-04,Allergy Relief,1650.0,Calgary,14.8,72.5,,,88.3,3107.87,
2023-03-04,Pain Relief,700.0,Toronto,16.7,69.0,88.0,153.0,76.8,500.0,
2023-03-04,Pain Relief,589.0,Vancouver,10.4,69.0,108.0,180.0,56.6,,
2023-03-04,Pain Relief,537.0,Montreal,15.3,74.9,106.0,142.0,63.0,1292.84,
2023-03-04,Pain Relief,700.0,Calgary,11.2,71.8,90.0,142.0,81.6,838.62,
2023-03-04,Cough Suppressant,269.0,Toronto,11.5,77.4,104.0,156.0,43.1,1102.74,
2023-03-04,Cough Suppressant,304.0,Vancouver,14.7,69.6,98.0,157.0,45.9,879.15,
2023-03-04,Cough Suppressant,350.0,Montreal,14.0,79.0,95.0,151.0,72.7,1056.54,
2023-03-04,Cough Suppressant,347.0,Calgary,12.9,69.5,104.0,147.0,48.9,1198.35,
2023-03-04,Fever Reducer,353.0,Toronto,15.8,74.7,112.0,132.0,46.4,1053.6,
2023-03-04,Fever Reducer,561.0,Vancouver,10.7,73.8,89.0,160.0,46.1,1301.01,
2023-03-04,Fever Reducer,428.0,Montreal,14.5,61.4,82.0,131.0,46.5,1254.89,
2023-03-04,Fever Reducer,557.0,Calgary,15.3,72.4,94.0,147.0,49.6,1409.67,
2023-03-05,Cold Relief,499.0,Toronto,16.4,67.1,107.0,149.0,56.8,1173.26,
2023-03-05,Cold Relief,415.0,Vancouver,15.3,75.5,118.0,142.0,48.7,723.08,
2023-03-05,Cold Relief,436.0,Montreal,11.8,61.7,98.0,151.0,47.4,1002.83,
2023-03-05,Cold Relief,445.0,Calgary,8.2,71.0,120.0,150.0,48.6,1049.03,
2023-03-05,Allergy Relief,1735.0,Toronto,14.4,75.7,108.0,131.0,98.0,3476.19,
2023-03-05,Allergy Relief,1678.0,Vancouver,11.7,76.2,99.0,159.0,96.93790346646676,3408.6,
2023-03-05,Allergy Relief,1565.0,Montreal,3.8,70.0,89.0,138.0,84.5,3089.8,
2023-03-05,Allergy Relief,1793.0,Calgary,14.1,71.4,106.0,148.0,93.1,3284.45,
2023-03-05,Pain Relief,807.0,Toronto,,73.9,110.0,150.0,74.3,705.88,
2023-03-05,Pain Relief,749.0,Vancouver,11.0,68.5,90.0,139.0,66.5,764.4,
2023-03-05,Pain Relief,626.0,Montreal,14.2,74.6,87.0,167.0,81.8,1550.24,
2023-03-05,Pain Relief,640.0,Calgary,6.3,66.0,87.0,133.0,65.3,1065.79,
2023-03-05,Cough Suppressant,296.0,Toronto,12.8,59.1,95.0,135.0,45.1,660.7,
2023-03-05,Cough Suppressant,298.0,Vancouver,8.8,,84.0,166.0,36.9,1272.04,
2023-03-05,Cough Suppressant,359.0,Montreal,11.8,66.0,113.0,160.0,54.6,1274.08,
2023-03-05,Cough Suppressant,273.0,Calgary,12.0,66.0,111.0,162.0,45.4,572.51,
2023-03-05,Fever Reducer,507.0,Toronto,15.7,66.4,100.0,172.0,49.2,845.36,
2023-03-05,Fever Reducer,532.0,Vancouver,12.1,70.6,110.0,,45.4,597.62,
2023-03-05,Fever Reducer,522.0,Montreal,16.7,76.8,107.0,187.0,50.5,,
2023-03-05,Fever Reducer,545.0,Calgary,10.9,76.6,106.0,152.0,,932.0,
2023-03-06,Cold Relief,396.0,Toronto,0.1340360817330648,78.6,105.0,143.0,52.4,,
2023-03-06,Cold Relief,483.0,Vancouver,7.0,70.0,101.0,167.0,59.8,1143.65,
2023-03-06,Cold Relief,392.0,Montreal,7.7,62.9,90.0,159.0,56.1,915.92,
2023-03-06,Cold Relief,973.5151290054831,Calgary,11.2,72.6,,129.0,26.1,988.56,
2023-03-06,Allergy Relief,1547.0,Toronto,14.5,,91.0,166.0,77.3,3956.19,
2023-03-06,Allergy Relief,1981.0,Vancouver,16.6,,77.0,167.0,64.7,3555.27,
2023-03-06,Allergy Relief,1566.0,Montreal,11.3,68.3,,150.0,84.2,3669.1,
2023-03-06,Allergy Relief,1641.0,Calgary,11.0,59.1,97.0,163.0,84.4,3611.36,
2023-03-06,Pain Relief,716.0,Toronto,14.9,66.4,109.0,154.0,66.1,1247.67,
2023-03-06,Pain Relief,698.0,Vancouver,7.0,67.1,,151.0,61.4,1575.19,
2023-03-06,Pain Relief,795.0,Montreal,9.8,68.1,108.0,141.0,100.0,957.66,
2023-03-06,Pain Relief,752.0,Calgary,10.3,68.8,99.0,148.0,71.2,860.68,
2023-03-06,Cough Suppressant,233.0,Toronto,18.5,,,135.0,44.1,992.98,
2023-03-06,Cough Suppressant,378.0,Vancouver,8.7,66.9,103.0,163.0,62.1,1378.77,
2023-03-06,Cough Suppressant,418.0,Montreal,10.6,66.7,84.0,160.0,55.9,1377.79,
2023-03-06,Cough Suppressant,268.0,Calgary,10.4,75.5,105.0,151.0,46.5,799.49,
2023-03-06,Fever Reducer,523.0,Toronto,14.9,77.7,114.0,145.0,63.2,500.0,
2023-03-06,Fever Reducer,573.0,Vancouver,9.3,65.9,114.0,138.0,53.4,634.55,
2023-03-06,Fever Reducer,565.0,Montreal,-3.365963918266935,62.1,106.0,151.0,56.3,1410.96,
2023-03-06,Fever Reducer,565.0,Calgary,13.3,71.4,111.0,139.0,59.1,1435.58,
2023-03-07,Cold Relief,440.0,Toronto,18.8,69.5,105.0,164.0,54.2,500.0,
2023-03-07,Cold Relief,380.0,Vancouver,8.7,70.9,104.0,150.0,38.6,1055.43,
2023-03-07,Cold Relief,390.0,Montreal,13.7,66.6,97.0,,44.1,1098.6,
2023-03-07,Cold Relief,465.0,Calgary,11.4,76.1,124.0,163.0,42.8,1166.62,
2023-03-07,Allergy Relief,1797.0,Toronto,13.2,65.3,,138.0,100.0,3888.78,
2023-03-07,Allergy Relief,1778.0,Vancouver,14.6,61.8,93.0,147.0,100.0,2943.22,
2023-03-07,Allergy Relief,1527.0,Montreal,8.7,70.5,90.0,154.0,72.2,3275.36,
2023-03-07,Allergy Relief,2071.0,Calgary,17.8,72.4,101.0,126.0,75.8,3395.17,
2023-03-07,Pain Relief,689.0,Toronto,15.7,74.5,110.0,133.0,91.8,500.0,
2023-03-07,Pain Relief,794.0,Vancouver,10.1,82.5,98.0,151.0,88.1,1293.18,
2023-03-07,Pain Relief,745.0,Montreal,11.9,68.7,118.0,148.0,85.1,500.0,
2023-03-07,Pain Relief,772.0,Calgary,12.2,75.7,114.0,148.0,69.4,1080.09,
2023-03-07,Cough Suppressant,340.0,Toronto,8.6,66.5,104.0,139.0,,822.64,
2023-03-07,Cough Suppressant,287.0,Vancouver,10.1,70.5,94.0,141.0,42.5,515.99,
2023-03-07,Cough Suppressant,255.0,Montreal,8.0,80.5,98.0,144.0,39.0,712.62,
2023-03-07,Cough Suppressant,371.0,Calgary,9.1,,104.0,148.0,50.8,908.66,
2023-03-07,Fever Reducer,513.0,Toronto,13.3,78.8,98.0,137.0,43.7,630.22,
2023-03-07,Fever Reducer,604.0,Vancouver,7.6,73.0,103.0,164.0,56.3,772.4,
2023-03-07,Fever Reducer,571.0,Montreal,15.4,69.5,100.0,153.0,55.9,500.0,
2023-03-07,Fever Reducer,610.0,Calgary,7.8,65.8,86.0,138.0,67.4,1430.17,
2023-03-08,Cold Relief,458.0,Toronto,16.6,76.8,106.0,163.0,39.7,1733.73,
2023-03-08,Cold Relief,424.0,Vancouver,11.4,66.1,105.0,131.0,48.9,632.34,
2023-03-08,Cold Relief,496.0,Montreal,11.9,69.4,87.0,128.0,58.7,1182.7,
2023-03-08,Cold Relief,539.0,Calgary,,71.5,107.0,146.0,33.4,820.19,
2023-03-08,Allergy Relief,2115.0,Toronto,15.3,78.6,117.0,150.0,96.93790346646676,3717.63,
2023-03-08,Allergy Relief,1435.0,Vancouver,8.9,70.0,102.0,160.0,74.2,3890.88,
2023-03-08,Allergy Relief,1160.0,Montreal,7.7,69.6,87.0,122.0,66.6,,
2023-03-08,Allergy Relief,1973.0,Calgary,10.7,66.7,103.0,167.0,96.1,3034.69,
2023-03-08,Pain Relief,640.0,Toronto,19.7,70.1,113.0,146.0,51.3,771.91,
2023-03-08,Pain Relief,740.0,Vancouver,7.5,,91.0,151.0,70.3,1322.01,
2023-03-08,Pain Relief,726.0,Montreal,9.6,63.7,108.0,161.0,78.9,1126.23,
2023-03-08,Pain Relief,611.0,Calgary,12.0,67.3,108.0,137.0,55.9,664.53,
2023-03-08,Cough Suppressant,279.0,Toronto,20.0,70.0,,137.0,54.3,518.88,
2023-03-08,Cough Suppressant,314.0,Vancouver,12.1,69.9,113.0,150.0,53.4,1179.45,
2023-03-08,Cough Suppressant,264.0,Montreal,14.3,67.4,83.0,131.0,60.3,607.01,
2023-03-08,Cough Suppressant,364.0,Calgary,9.4,72.3,103.0,146.0,51.5,928.81,
2023-03-08,Fever Reducer,510.0,Toronto,13.8,70.1,88.0,158.0,96.93790346646676,661.28,
2023-03-08,Fever Reducer,477.0,Vancouver,5.3,71.7,99.0,135.0,54.5,,
2023-03-08,Fever Reducer,523.0,Montreal,11.4,68.5,85.0,173.0,46.7,1024.11,
2023-03-08,Fever Reducer,490.0,Calgary,,69.4,82.0,156.0,46.5,726.2,
2023-03-09,Cold Relief,349.0,Toronto,13.8,,110.0,153.0,56.3,627.14,
2023-03-09,Cold Relief,1608.4163000960157,Vancouver,,68.8,94.0,156.0,75.8,793.1,
2023-03-09,Cold Relief,499.0,Montreal,12.8,63.4,81.0,153.0,57.7,1252.31,
2023-03-09,Cold Relief,484.0,Calgary,,73.6,79.0,152.0,53.1,1731.96,
2023-03-09,Allergy Relief,1726.0,Toronto,13.2,65.8,104.0,165.0,81.2,3578.36,
2023-03-09,Allergy Relief,1961.0,Vancouver,10.3,66.8,,174.0,100.0,3736.18,
2023-03-09,Allergy Relief,2083.0,Montreal,18.1,70.2,92.0,141.0,97.7,2734.24,
2023-03-09,Allergy Relief,1682.0,Calgary,1.0,65.8,77.0,153.0,80.1,3250.06,
2023-03-09,Pain Relief,719.0,Toronto,15.1,70.2,,151.0,70.8,1463.23,
2023-03-09,Pain Relief,501.0,Vancouver,3.9,71.3,93.0,140.0,55.5,1061.04,
2023-03-09,Pain Relief,715.0,Montreal,13.1,,,150.0,76.4,1216.19,
2023-03-09,Pain Relief,675.0,Calgary,12.7,82.7,112.0,140.0,87.1,878.15,
2023-03-09,Cough Suppressant,342.0,Toronto,16.4,64.1,117.0,132.0,61.7,500.0,
2023-03-09,Cough Suppressant,352.0,Vancouver,11.9,,99.0,,51.8,816.55,
2023-03-09,Cough Suppressant,326.0,Montreal,10.1,,90.0,,44.0,1158.59,
2023-03-09,Cough Suppressant,307.0,Calgary,13.5,74.8,102.0,155.0,54.9,1129.39,
2023-03-09,Fever Reducer,638.0,Toronto,14.6,69.6,96.0,145.0,67.3,678.86,
2023-03-09,Fever Reducer,577.0,Vancouver,11.7,69.5,101.0,157.0,58.1,1305.26,
2023-03-09,Fever Reducer,487.0,Montreal,15.2,,,854.1440966128239,36.3,1478.48,
2023-03-09,Fever Reducer,462.0,Calgary,10.9,67.1,104.0,154.0,36.7,1104.02,
2023-03-10,Cold Relief,398.0,Toronto,3.034036081733065,77.4,109.0,139.0,39.6,1136.46,
2023-03-10,Cold Relief,529.0,Vancouver,13.3,78.4,101.0,149.0,57.3,,
2023-03-10,Cold Relief,459.0,Montreal,14.4,72.6,97.0,139.0,49.9,906.49,
2023-03-10,Cold Relief,454.0,Calgary,10.7,76.7,103.0,146.0,44.0,955.04,
2023-03-10,Allergy Relief,2058.0,Toronto,16.4,64.2,105.0,164.0,80.4,3650.77,
2023-03-10,Allergy Relief,1613.0,Vancouver,14.2,70.8,92.0,149.0,89.8,3585.51,
2023-03-10,Allergy Relief,1590.0,Montreal,14.7,67.0,117.0,145.0,100.0,3593.97,
2023-03-10,Allergy Relief,1450.0,Calgary,11.1,68.1,119.0,159.0,89.3,3153.16,
2023-03-10,Pain Relief,486.0,Toronto,16.1,78.0,1006.0851323963628,157.0,66.9,672.69,
2023-03-10,Pain Relief,597.0,Vancouver,11.2,75.9,91.0,174.0,58.8,802.15,
2023-03-10,Pain Relief,823.0,Montreal,10.8,73.5,103.0,148.0,69.2,1024.1,
2023-03-10,Pain Relief,627.0,Calgary,11.1,,99.0,148.0,64.6,543.78,
2023-03-10,Cough Suppressant,373.0,Toronto,15.0,71.5,90.0,166.0,55.1,1576.67,
2023-03-10,Cough Suppressant,321.0,Vancouver,10.7,62.9,111.0,168.0,40.9,1212.3,
2023-03-10,Cough Suppressant,330.0,Montreal,10.0,70.9,100.0,159.0,36.9,1144.45,
2023-03-10,Cough Suppressant,336.0,Calgary,12.3,90.99431756134003,112.0,144.0,55.9,584.22,
2023-03-10,Fever Reducer,578.0,Toronto,,76.2,97.0,,50.5,1038.15,
2023-03-10,Fever Reducer,546.0,Vancouver,11.5,74.7,108.0,149.0,54.5,1290.08,
2023-03-10,Fever Reducer,2179.827354077495,Montreal,12.9,72.7,99.0,124.0,73.0,771.07,
2023-03-10,Fever Reducer,521.0,Calgary,,64.6,109.0,151.0,51.0,1075.15,
2023-03-11,Cold Relief,382.0,Toronto,16.4,68.7,93.0,151.0,33.2,787.29,
2023-03-11,Cold Relief,454.0,Vancouver,15.5,63.6,,131.0,57.1,1333.61,
2023-03-11,Cold Relief,346.0,Montreal,7.5,70.7,109.0,141.0,29.8,1050.98,
2023-03-11,Cold Relief,490.0,Calgary,6.4,71.0,114.0,136.0,60.3,1616.98,
2023-03-11,Allergy Relief,1921.0,Toronto,17.0,73.8,121.0,138.0,81.7,3316.23,
2023-03-11,Allergy Relief,1810.0,Vancouver,8.1,75.6,106.0,133.0,100.0,3266.42,
